symbol,start_date,end_date,digit_type,actual_frequencies,mad,entropy
ETHUSDT,2024-01-01-00:00,2024-01-02-00:00,first,"[0.34559333795975017, 0.21790423317140875, 0.13601665510062458, 0.08535739070090215, 0.06384455239417071, 0.0388619014573213, 0.041637751561415685, 0.03747397640527411, 0.033310201249132546]",0.0216564966452935,2.6707592507052067
ETHUSDT,2024-01-01-00:00,2024-01-02-00:00,second,"[0.11242192921582235, 0.11172796668979876, 0.11172796668979876, 0.10201249132546843, 0.11242192921582235, 0.1040943789035392, 0.08674531575294935, 0.09021512838306732, 0.0798056904927134, 0.08882720333102012]",0.0052534378014155,3.3115891926328214
ETHUSDT,2024-01-02-00:00,2024-01-03-00:00,first,"[0.22345593337959752, 0.17487855655794587, 0.14642609299097847, 0.1325468424705066, 0.0922970159611381, 0.0784177654406662, 0.05759888965995836, 0.04996530187369882, 0.04441360166551006]",0.0181579847930433,2.973308284278047
ETHUSDT,2024-01-02-00:00,2024-01-03-00:00,second,"[0.12074947952810548, 0.11172796668979876, 0.10062456627342123, 0.09993060374739764, 0.09299097848716169, 0.09576682859125607, 0.09437890353920889, 0.09715475364330327, 0.09646079111727966, 0.09021512838306732]",0.0045971313849781,3.316467858165499
ETHUSDT,2024-01-03-00:00,2024-01-04-00:00,first,"[0.25746009715475365, 0.20194309507286606, 0.15197779319916724, 0.11311589174184594, 0.08258154059680778, 0.05968077723802915, 0.04996530187369882, 0.049271339347675226, 0.034004163775156145]",0.0161104590868943,2.874508710810902
ETHUSDT,2024-01-03-00:00,2024-01-04-00:00,second,"[0.11034004163775156, 0.11658570437196392, 0.1193615544760583, 0.09784871616932686, 0.10201249132546843, 0.08674531575294935, 0.10062456627342123, 0.08743927827897294, 0.0936849410131853, 0.08535739070090215]",0.005732940412153,3.31225063415151
ETHUSDT,2024-01-04-00:00,2024-01-05-00:00,first,"[0.2241498959056211, 0.13948646773074255, 0.14087439278278974, 0.12699514226231784, 0.11727966689798751, 0.08119361554476058, 0.05829285218598196, 0.06037473976405274, 0.05135322692574601]",0.0252188646851775,3.016657306004437
ETHUSDT,2024-01-04-00:00,2024-01-05-00:00,second,"[0.11380985426786953, 0.10964607911172797, 0.09993060374739764, 0.10617626648161, 0.11866759195003469, 0.08743927827897294, 0.08396946564885496, 0.10062456627342123, 0.09090909090909091, 0.08882720333102012]",0.0075295123080962,3.3126164796617066
ETHUSDT,2024-01-05-00:00,2024-01-06-00:00,first,"[0.20957668285912562, 0.17210270645385148, 0.1554476058292852, 0.12907702984038863, 0.09854267869535045, 0.08396946564885496, 0.06037473976405274, 0.05135322692574601, 0.0395558639833449]",0.0225874426631145,2.98645152208885
ETHUSDT,2024-01-05-00:00,2024-01-06-00:00,second,"[0.11034004163775156, 0.1040943789035392, 0.10756419153365718, 0.09715475364330327, 0.1040943789035392, 0.10756419153365718, 0.09784871616932686, 0.08188757807078417, 0.09923664122137404, 0.09021512838306732]",0.0072062953442945,3.316803112602075
ETHUSDT,2024-01-06-00:00,2024-01-07-00:00,first,"[0.3136710617626648, 0.2102706453851492, 0.15058986814712005, 0.08396946564885496, 0.06800832755031229, 0.05412907702984039, 0.041637751561415685, 0.040249826509368494, 0.03747397640527411]",0.0161047964371048,2.755668725990202
ETHUSDT,2024-01-06-00:00,2024-01-07-00:00,second,"[0.1179736294240111, 0.10617626648161, 0.10964607911172797, 0.10617626648161, 0.10270645385149202, 0.08813324080499653, 0.08674531575294935, 0.10617626648161, 0.09021512838306732, 0.08605135322692574]",0.0049185782252457,3.3136401272886267
ETHUSDT,2024-01-07-00:00,2024-01-08-00:00,first,"[0.3608605135322693, 0.23525329632199862, 0.12838306731436502, 0.06315058986814712, 0.047883414295628035, 0.04371963913948647, 0.04233171408743928, 0.046495489243580844, 0.031922276197085354]",0.0272081968534823,2.6185779183979028
ETHUSDT,2024-01-07-00:00,2024-01-08-00:00,second,"[0.11172796668979876, 0.12005551700208189, 0.10825815405968078, 0.11172796668979876, 0.08396946564885496, 0.11034004163775156, 0.08743927827897294, 0.09993060374739764, 0.08813324080499653, 0.0784177654406662]",0.0074736855185446,3.3082264769279246
ETHUSDT,2024-01-08-00:00,2024-01-09-00:00,first,"[0.2366412213740458, 0.18945176960444135, 0.14156835530881332, 0.12630117973629423, 0.08605135322692574, 0.08258154059680778, 0.05829285218598196, 0.04371963913948647, 0.03539208882720333]",0.0182637909625115,2.9317277187154933
